file name,mask name,mask number,class
Small_images_Masks\259-1_part_5.png,Small_images_Masks\259-1_part_5_seg.npy,182,0
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,174,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,928,1
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,492,0
Small_images_Masks\249-1_part_22.png,Small_images_Masks\249-1_part_22_seg.npy,333,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,734,1
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,123,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,580,1
Small_images_Masks\238-4_part_14.png,Small_images_Masks\238-4_part_14_seg.npy,223,0
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,81,1
Small_images_Masks\218-4_part_7.png,Small_images_Masks\218-4_part_7_seg.npy,178,1
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,42,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,260,0
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,748,0
Small_images_Masks\218-6_part_15.png,Small_images_Masks\218-6_part_15_seg.npy,120,1
Small_images_Masks\249-1_part_3.png,Small_images_Masks\249-1_part_3_seg.npy,221,0
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,985,0
Small_images_Masks\238-3_part_9.png,Small_images_Masks\238-3_part_9_seg.npy,93,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,862,1
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,572,1
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,991,1
Small_images_Masks\238-4_part_8.png,Small_images_Masks\238-4_part_8_seg.npy,156,1
Small_images_Masks\249-1_part_20.png,Small_images_Masks\249-1_part_20_seg.npy,232,1
Small_images_Masks\238-2_part_12.png,Small_images_Masks\238-2_part_12_seg.npy,33,1
Small_images_Masks\259-1_part_23.png,Small_images_Masks\259-1_part_23_seg.npy,339,0
Small_images_Masks\218-5_part_17.png,Small_images_Masks\218-5_part_17_seg.npy,639,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,308,0
Small_images_Masks\238-6_part_16.png,Small_images_Masks\238-6_part_16_seg.npy,81,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,447,0
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,242,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,154,0
Small_images_Masks\238-5_part_20.png,Small_images_Masks\238-5_part_20_seg.npy,45,1
Small_images_Masks\249-3_part_11.png,Small_images_Masks\249-3_part_11_seg.npy,41,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,553,0
Small_images_Masks\218-6_part_18.png,Small_images_Masks\218-6_part_18_seg.npy,31,1
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,659,0
Small_images_Masks\249-2_part_8.png,Small_images_Masks\249-2_part_8_seg.npy,111,0
Small_images_Masks\259-1_part_22.png,Small_images_Masks\259-1_part_22_seg.npy,116,0
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,622,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,377,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,674,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,712,1
Small_images_Masks\249-1_part_6.png,Small_images_Masks\249-1_part_6_seg.npy,61,0
Small_images_Masks\218-4_part_14.png,Small_images_Masks\218-4_part_14_seg.npy,481,1
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,318,1
Small_images_Masks\238-4_part_1.png,Small_images_Masks\238-4_part_1_seg.npy,123,0
Small_images_Masks\238-4_part_5.png,Small_images_Masks\238-4_part_5_seg.npy,174,0
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,60,0
Small_images_Masks\238-3_part_9.png,Small_images_Masks\238-3_part_9_seg.npy,128,0
Small_images_Masks\218-5_part_3.png,Small_images_Masks\218-5_part_3_seg.npy,170,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,156,1
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,793,1
Small_images_Masks\238-4_part_10.png,Small_images_Masks\238-4_part_10_seg.npy,84,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,83,1
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,186,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,430,1
Small_images_Masks\238-3_part_18.png,Small_images_Masks\238-3_part_18_seg.npy,334,0
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,443,1
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,266,1
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,516,1
Small_images_Masks\238-3_part_7.png,Small_images_Masks\238-3_part_7_seg.npy,87,1
Small_images_Masks\218-6_part_19.png,Small_images_Masks\218-6_part_19_seg.npy,532,0
Small_images_Masks\238-3_part_1.png,Small_images_Masks\238-3_part_1_seg.npy,297,1
Small_images_Masks\218-6_part_21.png,Small_images_Masks\218-6_part_21_seg.npy,407,0
Small_images_Masks\238-2_part_14.png,Small_images_Masks\238-2_part_14_seg.npy,146,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,562,1
Small_images_Masks\218-5_part_9.png,Small_images_Masks\218-5_part_9_seg.npy,240,1
Small_images_Masks\238-6_part_19.png,Small_images_Masks\238-6_part_19_seg.npy,119,0
Small_images_Masks\249-1_part_1.png,Small_images_Masks\249-1_part_1_seg.npy,168,0
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,254,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,233,1
Small_images_Masks\259-1_part_7.png,Small_images_Masks\259-1_part_7_seg.npy,246,0
Small_images_Masks\259-1_part_15.png,Small_images_Masks\259-1_part_15_seg.npy,664,0
Small_images_Masks\238-6_part_10.png,Small_images_Masks\238-6_part_10_seg.npy,144,1
Small_images_Masks\218-5_part_5.png,Small_images_Masks\218-5_part_5_seg.npy,220,1
Small_images_Masks\238-2_part_3.png,Small_images_Masks\238-2_part_3_seg.npy,44,0
Small_images_Masks\238-2_part_19.png,Small_images_Masks\238-2_part_19_seg.npy,217,0
Small_images_Masks\218-6_part_15.png,Small_images_Masks\218-6_part_15_seg.npy,430,0
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,8,1
Small_images_Masks\218-6_part_14.png,Small_images_Masks\218-6_part_14_seg.npy,401,0
Small_images_Masks\249-2_part_10.png,Small_images_Masks\249-2_part_10_seg.npy,148,0
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,347,0
Small_images_Masks\238-2_part_23.png,Small_images_Masks\238-2_part_23_seg.npy,89,0
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,2,0
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,1109,0
Small_images_Masks\238-4_part_21.png,Small_images_Masks\238-4_part_21_seg.npy,107,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,23,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,825,0
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,240,0
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,894,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,591,0
Small_images_Masks\238-2_part_2.png,Small_images_Masks\238-2_part_2_seg.npy,113,0
Small_images_Masks\238-3_part_17.png,Small_images_Masks\238-3_part_17_seg.npy,149,0
Small_images_Masks\259-1_part_8.png,Small_images_Masks\259-1_part_8_seg.npy,317,0
Small_images_Masks\238-2_part_10.png,Small_images_Masks\238-2_part_10_seg.npy,82,0
Small_images_Masks\238-6_part_12.png,Small_images_Masks\238-6_part_12_seg.npy,193,1
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,257,1
Small_images_Masks\249-2_part_8.png,Small_images_Masks\249-2_part_8_seg.npy,30,0
Small_images_Masks\249-2_part_6.png,Small_images_Masks\249-2_part_6_seg.npy,196,0
Small_images_Masks\238-1_part_20.png,Small_images_Masks\238-1_part_20_seg.npy,55,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,359,1
Small_images_Masks\249-1_part_15.png,Small_images_Masks\249-1_part_15_seg.npy,157,0
Small_images_Masks\238-1_part_9.png,Small_images_Masks\238-1_part_9_seg.npy,404,0
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,134,0
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,620,0
Small_images_Masks\238-1_part_14.png,Small_images_Masks\238-1_part_14_seg.npy,540,0
Small_images_Masks\238-2_part_22.png,Small_images_Masks\238-2_part_22_seg.npy,298,0
Small_images_Masks\238-3_part_17.png,Small_images_Masks\238-3_part_17_seg.npy,131,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,273,1
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,721,1
Small_images_Masks\238-5_part_3.png,Small_images_Masks\238-5_part_3_seg.npy,132,0
Small_images_Masks\218-5_part_24.png,Small_images_Masks\218-5_part_24_seg.npy,408,0
Small_images_Masks\238-1_part_9.png,Small_images_Masks\238-1_part_9_seg.npy,323,0
Small_images_Masks\238-2_part_5.png,Small_images_Masks\238-2_part_5_seg.npy,123,0
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,63,1
Small_images_Masks\238-1_part_17.png,Small_images_Masks\238-1_part_17_seg.npy,258,0
Small_images_Masks\238-2_part_21.png,Small_images_Masks\238-2_part_21_seg.npy,30,0
Small_images_Masks\259-1_part_23.png,Small_images_Masks\259-1_part_23_seg.npy,138,0
Small_images_Masks\238-1_part_4.png,Small_images_Masks\238-1_part_4_seg.npy,27,1
Small_images_Masks\218-5_part_20.png,Small_images_Masks\218-5_part_20_seg.npy,5,1
Small_images_Masks\238-1_part_5.png,Small_images_Masks\238-1_part_5_seg.npy,276,0
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,855,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,807,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,842,1
Small_images_Masks\249-3_part_25.png,Small_images_Masks\249-3_part_25_seg.npy,94,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,784,1
Small_images_Masks\218-4_part_4.png,Small_images_Masks\218-4_part_4_seg.npy,282,0
Small_images_Masks\238-3_part_1.png,Small_images_Masks\238-3_part_1_seg.npy,536,0
Small_images_Masks\238-1_part_20.png,Small_images_Masks\238-1_part_20_seg.npy,118,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,334,1
Small_images_Masks\259-1_part_13.png,Small_images_Masks\259-1_part_13_seg.npy,374,0
Small_images_Masks\249-1_part_17.png,Small_images_Masks\249-1_part_17_seg.npy,7,0
Small_images_Masks\218-6_part_15.png,Small_images_Masks\218-6_part_15_seg.npy,378,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,218,0
Small_images_Masks\249-3_part_1.png,Small_images_Masks\249-3_part_1_seg.npy,2,0
Small_images_Masks\238-3_part_3.png,Small_images_Masks\238-3_part_3_seg.npy,262,0
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,60,1
Small_images_Masks\218-5_part_24.png,Small_images_Masks\218-5_part_24_seg.npy,693,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,659,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,119,0
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,850,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,834,1
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,501,0
Small_images_Masks\218-5_part_3.png,Small_images_Masks\218-5_part_3_seg.npy,143,0
Small_images_Masks\238-2_part_22.png,Small_images_Masks\238-2_part_22_seg.npy,17,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,887,0
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,311,0
Small_images_Masks\218-5_part_5.png,Small_images_Masks\218-5_part_5_seg.npy,208,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,772,0
Small_images_Masks\249-1_part_16.png,Small_images_Masks\249-1_part_16_seg.npy,17,0
Small_images_Masks\238-1_part_10.png,Small_images_Masks\238-1_part_10_seg.npy,577,0
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,529,0
Small_images_Masks\218-5_part_2.png,Small_images_Masks\218-5_part_2_seg.npy,29,0
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,389,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,156,1
Small_images_Masks\218-6_part_24.png,Small_images_Masks\218-6_part_24_seg.npy,64,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,522,1
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,647,1
Small_images_Masks\218-5_part_17.png,Small_images_Masks\218-5_part_17_seg.npy,314,0
Small_images_Masks\238-3_part_24.png,Small_images_Masks\238-3_part_24_seg.npy,361,0
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,9,1
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,466,0
Small_images_Masks\238-4_part_11.png,Small_images_Masks\238-4_part_11_seg.npy,82,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,314,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,818,1
Small_images_Masks\218-6_part_2.png,Small_images_Masks\218-6_part_2_seg.npy,699,1
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,121,1
Small_images_Masks\238-6_part_19.png,Small_images_Masks\238-6_part_19_seg.npy,217,1
Small_images_Masks\218-5_part_10.png,Small_images_Masks\218-5_part_10_seg.npy,168,1
Small_images_Masks\238-1_part_1.png,Small_images_Masks\238-1_part_1_seg.npy,347,1
Small_images_Masks\259-1_part_7.png,Small_images_Masks\259-1_part_7_seg.npy,157,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,937,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,88,1
Small_images_Masks\238-2_part_4.png,Small_images_Masks\238-2_part_4_seg.npy,186,1
Small_images_Masks\238-5_part_9.png,Small_images_Masks\238-5_part_9_seg.npy,58,0
Small_images_Masks\249-3_part_3.png,Small_images_Masks\249-3_part_3_seg.npy,270,0
Small_images_Masks\238-4_part_20.png,Small_images_Masks\238-4_part_20_seg.npy,122,1
Small_images_Masks\238-3_part_6.png,Small_images_Masks\238-3_part_6_seg.npy,616,1
Small_images_Masks\218-5_part_9.png,Small_images_Masks\218-5_part_9_seg.npy,221,1
Small_images_Masks\259-1_part_17.png,Small_images_Masks\259-1_part_17_seg.npy,200,0
Small_images_Masks\259-1_part_10.png,Small_images_Masks\259-1_part_10_seg.npy,379,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,288,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,37,1
Small_images_Masks\238-6_part_11.png,Small_images_Masks\238-6_part_11_seg.npy,305,0
Small_images_Masks\238-6_part_11.png,Small_images_Masks\238-6_part_11_seg.npy,34,1
Small_images_Masks\249-3_part_20.png,Small_images_Masks\249-3_part_20_seg.npy,119,0
Small_images_Masks\238-1_part_24.png,Small_images_Masks\238-1_part_24_seg.npy,396,0
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,1,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,997,1
Small_images_Masks\238-1_part_18.png,Small_images_Masks\238-1_part_18_seg.npy,18,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,942,0
Small_images_Masks\238-4_part_6.png,Small_images_Masks\238-4_part_6_seg.npy,147,0
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,209,0
Small_images_Masks\249-1_part_20.png,Small_images_Masks\249-1_part_20_seg.npy,87,0
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,20,0
Small_images_Masks\238-1_part_7.png,Small_images_Masks\238-1_part_7_seg.npy,341,0
Small_images_Masks\259-1_part_15.png,Small_images_Masks\259-1_part_15_seg.npy,658,0
Small_images_Masks\218-4_part_2.png,Small_images_Masks\218-4_part_2_seg.npy,37,1
Small_images_Masks\238-1_part_12.png,Small_images_Masks\238-1_part_12_seg.npy,341,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,822,1
Small_images_Masks\259-1_part_15.png,Small_images_Masks\259-1_part_15_seg.npy,101,1
Small_images_Masks\218-4_part_24.png,Small_images_Masks\218-4_part_24_seg.npy,185,1
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,69,1
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,640,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,247,1
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,231,1
Small_images_Masks\238-4_part_23.png,Small_images_Masks\238-4_part_23_seg.npy,40,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,506,1
Small_images_Masks\238-3_part_25.png,Small_images_Masks\238-3_part_25_seg.npy,337,0
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,558,1
Small_images_Masks\238-1_part_17.png,Small_images_Masks\238-1_part_17_seg.npy,381,0
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,563,1
Small_images_Masks\249-3_part_14.png,Small_images_Masks\249-3_part_14_seg.npy,47,0
Small_images_Masks\238-6_part_9.png,Small_images_Masks\238-6_part_9_seg.npy,306,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,60,1
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,293,1
Small_images_Masks\238-2_part_9.png,Small_images_Masks\238-2_part_9_seg.npy,234,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,379,1
Small_images_Masks\238-3_part_22.png,Small_images_Masks\238-3_part_22_seg.npy,350,0
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,594,1
Small_images_Masks\249-2_part_9.png,Small_images_Masks\249-2_part_9_seg.npy,104,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,286,0
Small_images_Masks\218-5_part_24.png,Small_images_Masks\218-5_part_24_seg.npy,633,1
Small_images_Masks\218-6_part_1.png,Small_images_Masks\218-6_part_1_seg.npy,235,1
Small_images_Masks\238-1_part_17.png,Small_images_Masks\238-1_part_17_seg.npy,182,0
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,11,1
Small_images_Masks\238-3_part_15.png,Small_images_Masks\238-3_part_15_seg.npy,136,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,857,1
Small_images_Masks\238-6_part_22.png,Small_images_Masks\238-6_part_22_seg.npy,46,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,244,0
Small_images_Masks\259-1_part_1.png,Small_images_Masks\259-1_part_1_seg.npy,77,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,302,1
Small_images_Masks\238-1_part_11.png,Small_images_Masks\238-1_part_11_seg.npy,100,0
